rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name
4662,4211.0,3251.0,0.4104047,0.06708879768848419,non_human_findings,-1,0,506.tiff
4663,6873.0,2079.0,0.43850484,0.0670681819319725,non_human_findings,-1,0,506.tiff
4664,1270.0,4312.0,0.40382296,0.06706684082746506,non_human_findings,-1,0,506.tiff
4665,1470.0,5239.0,0.39029953,0.06706177443265915,non_human_findings,-1,0,506.tiff
4666,4221.0,1181.0,0.4747998,0.0670497715473175,non_human_findings,-1,0,506.tiff
4667,782.0,57.0,0.61885023,0.06704673916101456,non_human_findings,-1,0,506.tiff
4668,1622.0,2947.0,0.59850854,0.06703553348779678,non_human_findings,-1,0,506.tiff
4669,4562.0,921.0,0.5299322,0.06702163070440292,non_human_findings,-1,0,506.tiff
4670,6509.0,1308.0,0.48993108,0.06700219213962555,non_human_findings,-1,0,506.tiff
4671,1996.0,2048.0,0.44622985,0.06696902215480804,non_human_findings,-1,0,506.tiff
4672,2388.0,1905.0,0.59214306,0.06696250289678574,non_human_findings,-1,0,506.tiff
4673,459.0,2590.0,0.51527554,0.06694764643907547,non_human_findings,-1,0,506.tiff
4674,2076.0,2782.0,0.5813503,0.06693104654550552,non_human_findings,-1,0,506.tiff
4675,1573.0,5331.0,0.41928634,0.06692659109830856,non_human_findings,-1,0,506.tiff
4676,3523.0,1376.0,0.5079653,0.06689911335706711,non_human_findings,-1,0,506.tiff
4677,4274.0,1742.0,0.5224295,0.06689659506082535,non_human_findings,-1,0,506.tiff
4678,6835.0,2559.0,0.57953453,0.06688861548900604,non_human_findings,-1,0,506.tiff
4679,1459.0,5158.0,0.43010917,0.06687895208597183,non_human_findings,-1,0,506.tiff
4680,6681.0,186.0,0.51499504,0.0668710395693779,non_human_findings,-1,0,506.tiff
4681,2088.0,1194.0,0.422479,0.06686265021562576,non_human_findings,-1,0,506.tiff
4682,4186.0,5171.0,0.44206288,0.06685750186443329,non_human_findings,-1,0,506.tiff
4683,2020.0,981.0,0.40761796,0.06683427095413208,non_human_findings,-1,0,506.tiff
4684,2674.0,1059.0,0.52478486,0.06681492179632187,non_human_findings,-1,0,506.tiff
4685,6689.0,4688.0,0.4633906,0.06681100279092789,non_human_findings,-1,0,506.tiff
4686,2146.0,1600.0,0.40406814,0.0667845755815506,non_human_findings,-1,0,506.tiff
4687,1531.0,1737.0,0.478079,0.06677234172821045,non_human_findings,-1,0,506.tiff
4688,6408.0,3613.0,0.51625985,0.06676746904850006,non_human_findings,-1,0,506.tiff
4689,4902.0,2851.0,0.48427978,0.06676499545574188,non_human_findings,-1,0,506.tiff
4690,3811.0,4377.0,0.5535007,0.0667501911520958,non_human_findings,-1,0,506.tiff
4691,6356.0,930.0,0.5532821,0.06673985719680786,non_human_findings,-1,0,506.tiff
4692,1085.0,1338.0,0.49720776,0.06673970073461533,non_human_findings,-1,0,506.tiff
4693,1696.0,3616.0,0.51362383,0.06671889126300812,non_human_findings,-1,0,506.tiff
4694,6209.0,4123.0,0.427324,0.06670378148555756,non_human_findings,-1,0,506.tiff
4695,4946.0,2180.0,0.42259413,0.06670095026493073,non_human_findings,-1,0,506.tiff
4696,6072.0,5301.0,0.49169257,0.06669678539037704,non_human_findings,-1,0,506.tiff
4697,4770.0,4188.0,0.38967913,0.06669379025697708,non_human_findings,-1,0,506.tiff
4698,5971.0,3190.0,0.4837484,0.06668152660131454,non_human_findings,-1,0,506.tiff
4699,2652.0,3265.0,0.40404758,0.06667429208755493,non_human_findings,-1,0,506.tiff
4700,4709.0,881.0,0.4661399,0.06667418777942657,non_human_findings,-1,0,506.tiff
4701,5744.0,1704.0,0.4910716,0.0666627511382103,non_human_findings,-1,0,506.tiff
4702,5111.0,3496.0,0.40108952,0.06665674597024918,non_human_findings,-1,0,506.tiff
4703,1836.0,4293.0,0.41894084,0.06664802134037018,non_human_findings,-1,0,506.tiff
4704,3714.0,3779.0,0.4569075,0.06664685159921646,non_human_findings,-1,0,506.tiff
4705,2724.0,1639.0,0.59152657,0.06664471328258514,non_human_findings,-1,0,506.tiff
4706,4105.0,1925.0,0.40818042,0.06664104759693146,non_human_findings,-1,0,506.tiff
4707,4115.0,3608.0,0.5160744,0.06662213057279587,non_human_findings,-1,0,506.tiff
4708,4289.0,3984.0,0.5794917,0.06661634147167206,non_human_findings,-1,0,506.tiff
4709,4505.0,3825.0,0.54126257,0.06658514589071274,non_human_findings,-1,0,506.tiff
4710,4966.0,3811.0,0.47922996,0.06658075749874115,non_human_findings,-1,0,506.tiff
4711,1999.0,4555.0,0.4813608,0.06655604392290115,non_human_findings,-1,0,506.tiff
4712,1029.0,4541.0,0.49939927,0.06655343621969223,non_human_findings,-1,0,506.tiff
4713,4790.0,4747.0,0.39439604,0.06655226647853851,non_human_findings,-1,0,506.tiff
4714,3564.0,826.0,0.4371228,0.06654852628707886,non_human_findings,-1,0,506.tiff
4715,6594.0,2814.0,0.45177817,0.06651616841554642,non_human_findings,-1,0,506.tiff
4716,1866.0,4677.0,0.5124495,0.06651616096496582,non_human_findings,-1,0,506.tiff
4717,1880.0,1229.0,0.40166348,0.0665108934044838,non_human_findings,-1,0,506.tiff
4718,3701.0,4547.0,0.5883036,0.06649471074342728,non_human_findings,-1,0,506.tiff
4719,7160.0,2976.0,0.41314402,0.06647583097219467,non_human_findings,-1,0,506.tiff
4720,4264.0,3538.0,0.51512283,0.06647294759750366,non_human_findings,-1,0,506.tiff
4721,1013.0,4709.0,0.4226354,0.06646016985177994,non_human_findings,-1,0,506.tiff
4722,6461.0,3245.0,0.6047439,0.06643427163362503,non_human_findings,-1,0,506.tiff
4723,661.0,1673.0,0.48498708,0.0663987547159195,non_human_findings,-1,0,506.tiff
4724,1892.0,543.0,0.47855082,0.06639140099287033,non_human_findings,-1,0,506.tiff
4725,5716.0,2079.0,0.4582097,0.06636068224906921,non_human_findings,-1,0,506.tiff
4726,4305.0,2751.0,0.45672533,0.0663580447435379,non_human_findings,-1,0,506.tiff
4727,3445.0,4051.0,0.43995258,0.0663440003991127,non_human_findings,-1,0,506.tiff
4728,5166.0,974.0,0.44198394,0.06634028255939484,non_human_findings,-1,0,506.tiff
4729,2144.0,759.0,0.5401329,0.06633452326059341,non_human_findings,-1,0,506.tiff
4730,4961.0,542.0,0.5199174,0.06632398068904877,non_human_findings,-1,0,506.tiff
4731,3882.0,1751.0,0.55750525,0.06630517542362213,non_human_findings,-1,0,506.tiff
4732,3396.0,4545.0,0.4588096,0.0662996768951416,non_human_findings,-1,0,506.tiff
4733,2641.0,1218.0,0.560933,0.06629810482263565,non_human_findings,-1,0,506.tiff
4734,2688.0,598.0,0.4792142,0.06628413498401642,non_human_findings,-1,0,506.tiff
4735,6332.0,2361.0,0.5225379,0.06625670194625854,non_human_findings,-1,0,506.tiff
4736,4119.0,67.0,0.42858854,0.06625635921955109,non_human_findings,-1,0,506.tiff
4737,1349.0,3384.0,0.45008916,0.06625402718782425,non_human_findings,-1,0,506.tiff
4738,2259.0,2838.0,0.4602455,0.06624884158372879,non_human_findings,-1,0,506.tiff
4739,4932.0,1416.0,0.3982247,0.06622576713562012,non_human_findings,-1,0,506.tiff
4740,6637.0,5307.0,0.5279786,0.06622400134801865,non_human_findings,-1,0,506.tiff
4741,5169.0,4351.0,0.4677642,0.06622179597616196,non_human_findings,-1,0,506.tiff
4742,1092.0,718.0,0.44357333,0.06620737165212631,non_human_findings,-1,0,506.tiff
4743,4519.0,4243.0,0.40393814,0.06620138138532639,non_human_findings,-1,0,506.tiff
4744,2490.0,2316.0,0.41480199,0.06618676334619522,non_human_findings,-1,0,506.tiff
4745,4369.0,365.0,0.41909298,0.0661688894033432,non_human_findings,-1,0,506.tiff
4746,3118.0,1426.0,0.5534086,0.06616472452878952,non_human_findings,-1,0,506.tiff
4747,5826.0,3088.0,0.45996267,0.06615197658538818,non_human_findings,-1,0,506.tiff
4748,3969.0,3894.0,0.39661112,0.0661364272236824,non_human_findings,-1,0,506.tiff
4749,5291.0,496.0,0.4731857,0.06609285622835159,non_human_findings,-1,0,506.tiff
4750,5763.0,1326.0,0.58889836,0.066085584461689,non_human_findings,-1,0,506.tiff
4751,4341.0,1686.0,0.475702,0.06605611741542816,non_human_findings,-1,0,506.tiff
4752,2172.0,4134.0,0.47836834,0.06603086739778519,non_human_findings,-1,0,506.tiff
4753,2012.0,1180.0,0.5113669,0.06602585315704346,non_human_findings,-1,0,506.tiff
4754,3342.0,1717.0,0.4942673,0.06602293998003006,non_human_findings,-1,0,506.tiff
4755,5430.0,4053.0,0.46915618,0.06599313020706177,non_human_findings,-1,0,506.tiff
4756,2289.0,5200.0,0.4901642,0.06598946452140808,non_human_findings,-1,0,506.tiff
4757,4199.0,2796.0,0.4086065,0.06598883122205734,non_human_findings,-1,0,506.tiff
4758,6326.0,3180.0,0.44916162,0.0659886822104454,non_human_findings,-1,0,506.tiff
4759,1857.0,160.0,0.4426314,0.06595823168754578,non_human_findings,-1,0,506.tiff
4760,4006.0,1429.0,0.6858138,0.06595522165298462,non_human_findings,-1,0,506.tiff
4761,4089.0,3040.0,0.53340834,0.06590880453586578,non_human_findings,-1,0,506.tiff
4762,6638.0,1780.0,0.5363809,0.06590435653924942,non_human_findings,-1,0,506.tiff
4763,6472.0,3197.0,0.6020876,0.06587588787078857,non_human_findings,-1,0,506.tiff
4764,5235.0,5061.0,0.49610877,0.06584978848695755,non_human_findings,-1,0,506.tiff
4765,4347.0,2328.0,0.42664534,0.06584051251411438,non_human_findings,-1,0,506.tiff
4766,6943.0,3763.0,0.44257724,0.06583571434020996,non_human_findings,-1,0,506.tiff
4767,3660.0,1169.0,0.49462,0.06581754237413406,non_human_findings,-1,0,506.tiff
4768,4693.0,4593.0,0.5255381,0.06580983847379684,non_human_findings,-1,0,506.tiff
4769,6349.0,113.0,0.46664745,0.0657939463853836,non_human_findings,-1,0,506.tiff
4770,4146.0,1067.0,0.4281287,0.06578528136014938,non_human_findings,-1,0,506.tiff
4771,315.0,1612.0,0.5720144,0.06575361639261246,non_human_findings,-1,0,506.tiff
4772,126.0,705.0,0.50733423,0.0657498687505722,non_human_findings,-1,0,506.tiff
4773,3823.0,1474.0,0.51522994,0.06572195142507553,non_human_findings,-1,0,506.tiff
4774,7168.0,3830.0,0.5195732,0.06568482518196106,non_human_findings,-1,0,506.tiff
4775,3146.0,5097.0,0.60606295,0.06568320095539093,non_human_findings,-1,0,506.tiff
4776,5880.0,1152.0,0.4932302,0.06566976010799408,non_human_findings,-1,0,506.tiff
4777,6119.0,1789.0,0.4221801,0.0656629428267479,non_human_findings,-1,0,506.tiff
4778,5525.0,2536.0,0.42088747,0.06565725803375244,non_human_findings,-1,0,506.tiff
4779,4509.0,1499.0,0.507849,0.06565257161855698,non_human_findings,-1,0,506.tiff
4780,2186.0,2640.0,0.484552,0.06564781814813614,non_human_findings,-1,0,506.tiff
4781,862.0,4076.0,0.39081085,0.06564775109291077,non_human_findings,-1,0,506.tiff
4782,794.0,3287.0,0.6341502,0.06563670933246613,non_human_findings,-1,0,506.tiff
4783,6420.0,1327.0,0.41179702,0.06561747193336487,non_human_findings,-1,0,506.tiff
4784,5003.0,320.0,0.3952932,0.0656174048781395,non_human_findings,-1,0,506.tiff
4785,2526.0,4012.0,0.45688286,0.06558824330568314,non_human_findings,-1,0,506.tiff
4786,1191.0,4409.0,0.42186186,0.0655670240521431,non_human_findings,-1,0,506.tiff
4787,3909.0,5281.0,0.4263236,0.06556044518947601,non_human_findings,-1,0,506.tiff
4788,4840.0,3628.0,0.41798383,0.0655464380979538,non_human_findings,-1,0,506.tiff
4789,4267.0,1840.0,0.5039556,0.06552767008543015,non_human_findings,-1,0,506.tiff
4790,5777.0,3203.0,0.5177411,0.06552538275718689,non_human_findings,-1,0,506.tiff
4791,3473.0,1235.0,0.44688484,0.06550149619579315,non_human_findings,-1,0,506.tiff
4792,216.0,61.0,0.47504833,0.06547810137271881,non_human_findings,-1,0,506.tiff
4793,3532.0,3901.0,0.40126288,0.06545650213956833,non_human_findings,-1,0,506.tiff
4794,1872.0,5216.0,0.5059519,0.06545284390449524,non_human_findings,-1,0,506.tiff
4795,2953.0,2911.0,0.6227428,0.06543338298797607,non_human_findings,-1,0,506.tiff
4796,2467.0,1669.0,0.65385354,0.06538663059473038,non_human_findings,-1,0,506.tiff
4797,4153.0,1236.0,0.41272748,0.06538531184196472,non_human_findings,-1,0,506.tiff
4798,3858.0,1722.0,0.480241,0.06537952274084091,non_human_findings,-1,0,506.tiff
4799,7082.0,1827.0,0.50856316,0.0653623417019844,non_human_findings,-1,0,506.tiff
4800,942.0,485.0,0.49130192,0.06531545519828796,non_human_findings,-1,0,506.tiff
4801,105.0,894.0,0.40979278,0.06531248986721039,non_human_findings,-1,0,506.tiff
4802,2005.0,3476.0,0.4305215,0.06531208753585815,non_human_findings,-1,0,506.tiff
4803,5505.0,1074.0,0.44326124,0.0653102844953537,non_human_findings,-1,0,506.tiff
4804,4563.0,2429.0,0.3907353,0.06530748307704926,non_human_findings,-1,0,506.tiff
4805,4589.0,4889.0,0.5163809,0.06529098004102707,non_human_findings,-1,0,506.tiff
4806,7001.0,1952.0,0.4397737,0.06527749449014664,non_human_findings,-1,0,506.tiff
4807,2636.0,4946.0,0.618669,0.06526955217123032,non_human_findings,-1,0,506.tiff
4808,3405.0,4210.0,0.4343327,0.06526079028844833,non_human_findings,-1,0,506.tiff
4809,1916.0,2804.0,0.39932346,0.06525198370218277,non_human_findings,-1,0,506.tiff
4810,5565.0,1531.0,0.5754642,0.06520982086658478,non_human_findings,-1,0,506.tiff
4811,4923.0,54.0,0.52694607,0.06520241498947144,non_human_findings,-1,0,506.tiff
4812,6647.0,83.0,0.43438533,0.06516509503126144,non_human_findings,-1,0,506.tiff
4813,1940.0,1673.0,0.5320766,0.06514566391706467,non_human_findings,-1,0,506.tiff
4814,5474.0,4932.0,0.65439206,0.06512435525655746,non_human_findings,-1,0,506.tiff
4815,3319.0,4553.0,0.49140182,0.06509808450937271,non_human_findings,-1,0,506.tiff
4816,532.0,1753.0,0.49066773,0.06509751826524734,non_human_findings,-1,0,506.tiff
4817,2997.0,2534.0,0.5513845,0.06502287834882736,non_human_findings,-1,0,506.tiff
4818,4475.0,294.0,0.44381434,0.06500928848981857,non_human_findings,-1,0,506.tiff
4819,5288.0,3163.0,0.44828248,0.06500925123691559,non_human_findings,-1,0,506.tiff
4820,6172.0,3160.0,0.4974201,0.06492877006530762,non_human_findings,-1,0,506.tiff
4821,6925.0,2505.0,0.4183094,0.0649135634303093,non_human_findings,-1,0,506.tiff
4822,2874.0,3289.0,0.38929075,0.06491114944219589,non_human_findings,-1,0,506.tiff
4823,3821.0,1188.0,0.4402184,0.06489765644073486,non_human_findings,-1,0,506.tiff
4824,3543.0,4401.0,0.414325,0.06485166400671005,non_human_findings,-1,0,506.tiff
4825,3936.0,1212.0,0.4903657,0.06484675407409668,non_human_findings,-1,0,506.tiff
4826,1765.0,4841.0,0.40410936,0.06483365595340729,non_human_findings,-1,0,506.tiff
4827,4162.0,3647.0,0.48919618,0.06481961160898209,non_human_findings,-1,0,506.tiff
4828,6705.0,3363.0,0.48752257,0.06476933509111404,non_human_findings,-1,0,506.tiff
4829,769.0,4255.0,0.43433264,0.064752958714962,non_human_findings,-1,0,506.tiff
4830,5532.0,1165.0,0.4233081,0.06473701447248459,non_human_findings,-1,0,506.tiff
4831,3595.0,3161.0,0.57836896,0.0647340789437294,non_human_findings,-1,0,506.tiff
4832,962.0,1050.0,0.40414017,0.06468038260936737,non_human_findings,-1,0,506.tiff
4833,725.0,1095.0,0.4226459,0.06466330587863922,non_human_findings,-1,0,506.tiff
4834,5712.0,1326.0,0.40121055,0.06465832889080048,non_human_findings,-1,0,506.tiff
4835,4342.0,339.0,0.5177603,0.0646309182047844,non_human_findings,-1,0,506.tiff
4836,198.0,2786.0,0.392688,0.06462043523788452,non_human_findings,-1,0,506.tiff
4837,5047.0,3672.0,0.507893,0.06461745500564575,non_human_findings,-1,0,506.tiff
4838,2938.0,3816.0,0.42114586,0.0645921379327774,non_human_findings,-1,0,506.tiff
4839,7122.0,3603.0,0.50983775,0.06458151340484619,non_human_findings,-1,0,506.tiff
4840,3872.0,5091.0,0.48644924,0.06456471234560013,non_human_findings,-1,0,506.tiff
4841,4174.0,4088.0,0.40130004,0.06455811858177185,non_human_findings,-1,0,506.tiff
4842,180.0,1028.0,0.4152094,0.06455539911985397,non_human_findings,-1,0,506.tiff
4843,3903.0,1113.0,0.42293245,0.06451388448476791,non_human_findings,-1,0,506.tiff
4844,3466.0,3430.0,0.4247708,0.06450419127941132,non_human_findings,-1,0,506.tiff
4845,2826.0,1923.0,0.5495401,0.06450115144252777,non_human_findings,-1,0,506.tiff
4846,2453.0,4590.0,0.47295007,0.06449864059686661,non_human_findings,-1,0,506.tiff
4847,130.0,1367.0,0.4220783,0.06449814885854721,non_human_findings,-1,0,506.tiff
4848,4017.0,4700.0,0.46654612,0.0644877478480339,non_human_findings,-1,0,506.tiff
4849,2297.0,2278.0,0.4059593,0.06448585540056229,non_human_findings,-1,0,506.tiff
4850,6481.0,3925.0,0.47979364,0.06444451212882996,non_human_findings,-1,0,506.tiff
4851,1036.0,1495.0,0.39841342,0.06443264335393906,non_human_findings,-1,0,506.tiff
4852,3502.0,2715.0,0.44878778,0.06440956145524979,non_human_findings,-1,0,506.tiff
4853,3623.0,5313.0,0.42146888,0.06437857449054718,non_human_findings,-1,0,506.tiff
4854,1599.0,3104.0,0.42634362,0.0643552765250206,non_human_findings,-1,0,506.tiff
4855,3199.0,652.0,0.46703964,0.06430850178003311,non_human_findings,-1,0,506.tiff
4856,5566.0,5251.0,0.39187634,0.06429026275873184,non_human_findings,-1,0,506.tiff
4857,7042.0,766.0,0.40506154,0.06428833305835724,non_human_findings,-1,0,506.tiff
4858,6838.0,5229.0,0.43552217,0.06428247690200806,non_human_findings,-1,0,506.tiff
4859,6141.0,2415.0,0.44722226,0.06423750519752502,non_human_findings,-1,0,506.tiff
4860,1828.0,1735.0,0.5099006,0.06421428173780441,non_human_findings,-1,0,506.tiff
4861,852.0,3504.0,0.4746589,0.06420734524726868,non_human_findings,-1,0,506.tiff
4862,5631.0,1416.0,0.4104979,0.06418462842702866,non_human_findings,-1,0,506.tiff
4863,4640.0,5382.0,0.5878691,0.06418456137180328,non_human_findings,-1,0,506.tiff
4864,2408.0,5255.0,0.44347662,0.06417550146579742,non_human_findings,-1,0,506.tiff
4865,6936.0,784.0,0.45388412,0.06414319574832916,non_human_findings,-1,0,506.tiff
4866,2292.0,3477.0,0.4220097,0.06410817801952362,non_human_findings,-1,0,506.tiff
4867,2117.0,4455.0,0.4325592,0.06410399079322815,non_human_findings,-1,0,506.tiff
4868,1507.0,43.0,0.53927934,0.06406129896640778,non_human_findings,-1,0,506.tiff
4869,4603.0,2719.0,0.5687837,0.06404834240674973,non_human_findings,-1,0,506.tiff
4870,6562.0,2891.0,0.45311168,0.06404197216033936,non_human_findings,-1,0,506.tiff
4871,4634.0,3706.0,0.41517195,0.06401962786912918,non_human_findings,-1,0,506.tiff
4872,4515.0,4527.0,0.49688387,0.06401801109313965,non_human_findings,-1,0,506.tiff
4873,240.0,1136.0,0.5524656,0.06395266950130463,non_human_findings,-1,0,506.tiff
4874,3835.0,1558.0,0.50084597,0.06393194943666458,non_human_findings,-1,0,506.tiff
4875,2867.0,4213.0,0.49242738,0.06391706317663193,non_human_findings,-1,0,506.tiff
4876,4448.0,2384.0,0.5209189,0.06390775740146637,non_human_findings,-1,0,506.tiff
4877,6929.0,2653.0,0.53227293,0.06389822065830231,non_human_findings,-1,0,506.tiff
4878,5044.0,1342.0,0.54960877,0.0638919249176979,non_human_findings,-1,0,506.tiff
4879,4322.0,1195.0,0.4769705,0.06388182938098907,non_human_findings,-1,0,506.tiff
4880,1708.0,2396.0,0.39439523,0.063881054520607,non_human_findings,-1,0,506.tiff
4881,2316.0,1387.0,0.45847675,0.06383916735649109,non_human_findings,-1,0,506.tiff
4882,4740.0,2677.0,0.48733377,0.06382306665182114,non_human_findings,-1,0,506.tiff
4883,2427.0,5002.0,0.5758263,0.06380634009838104,non_human_findings,-1,0,506.tiff
4884,2362.0,4858.0,0.416326,0.06380119174718857,non_human_findings,-1,0,506.tiff
4885,1680.0,4574.0,0.57781607,0.06379145383834839,non_human_findings,-1,0,506.tiff
4886,6943.0,3430.0,0.48985484,0.06376481056213379,non_human_findings,-1,0,506.tiff
4887,3651.0,4586.0,0.4076996,0.0637509822845459,non_human_findings,-1,0,506.tiff
4888,6696.0,3396.0,0.40151137,0.06374788284301758,non_human_findings,-1,0,506.tiff
4889,1766.0,5150.0,0.52552104,0.06371799856424332,non_human_findings,-1,0,506.tiff
4890,2566.0,3887.0,0.4500655,0.063686303794384,non_human_findings,-1,0,506.tiff
4891,2363.0,4125.0,0.41800183,0.06366859376430511,non_human_findings,-1,0,506.tiff
4892,5750.0,526.0,0.40278855,0.06365207582712173,non_human_findings,-1,0,506.tiff
4893,2979.0,1051.0,0.48890918,0.06363177299499512,non_human_findings,-1,0,506.tiff
4894,5591.0,1708.0,0.45563653,0.06362659484148026,non_human_findings,-1,0,506.tiff
4895,157.0,572.0,0.48485637,0.06361746042966843,non_human_findings,-1,0,506.tiff
4896,4681.0,750.0,0.44520423,0.06359992176294327,non_human_findings,-1,0,506.tiff
4897,6861.0,3564.0,0.4411799,0.06359696388244629,non_human_findings,-1,0,506.tiff
4898,4486.0,4621.0,0.52999103,0.0635572224855423,non_human_findings,-1,0,506.tiff
4899,5530.0,1017.0,0.4739974,0.0635531023144722,non_human_findings,-1,0,506.tiff
4900,4462.0,2436.0,0.4222478,0.0635312870144844,non_human_findings,-1,0,506.tiff
4901,4933.0,4374.0,0.5800875,0.06351272761821747,non_human_findings,-1,0,506.tiff
4902,6029.0,1159.0,0.4046019,0.06350760906934738,non_human_findings,-1,0,506.tiff
4903,1093.0,3681.0,0.42563468,0.0634811595082283,non_human_findings,-1,0,506.tiff
4904,5806.0,1645.0,0.45180094,0.06347585469484329,non_human_findings,-1,0,506.tiff
