table,key,column,notebook,audit,match
tierB_prefix,094.tiff/default_51,tp_at_20 full-list vs top-K-only (repo rule),15,15,True
tierB_prefix,094.tiff/default_51,tp_at_20 full-list vs top-K-only (mitotic-only rule),15,15,True
tierB_pipeline,094.tiff/default_51,tp_at_30 full-list match vs notebook,21,21,True
tierB_prefix,094.tiff/default_51,tp_at_30 full-list vs top-K-only (repo rule),21,21,True
tierB_prefix,094.tiff/default_51,tp_at_30 full-list vs top-K-only (mitotic-only rule),21,21,True
tierB_geometry,094.tiff/gray_bbox,base_size,25,25,True
tierB_geometry,094.tiff/gray_bbox,tpl_offset_px,2.5,2.5,True
tierB_pipeline,094.tiff/gray_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,094.tiff/gray_bbox,n_detections,96,96,True
tierB_pipeline,094.tiff/gray_bbox,tp_at_10 full-list match vs notebook,5,5,True
tierB_prefix,094.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (repo rule),5,5,True
tierB_prefix,094.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),5,5,True
tierB_pipeline,094.tiff/gray_bbox,tp_at_20 full-list match vs notebook,15,15,True
tierB_prefix,094.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (repo rule),15,15,True
tierB_prefix,094.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),15,15,True
tierB_pipeline,094.tiff/gray_bbox,tp_at_30 full-list match vs notebook,22,22,True
tierB_prefix,094.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (repo rule),22,22,True
tierB_prefix,094.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),22,22,True
tierB_vs_reference_raw,094.tiff/gray_bbox/tm_score,tp_at_10,4,4,True
tierB_vs_reference_raw,094.tiff/gray_bbox/chromatin_od,tp_at_10,5,5,True
tierB_vs_reference_raw,094.tiff/gray_bbox/tm_score,tp_at_20,10,10,True
tierB_vs_reference_raw,094.tiff/gray_bbox/chromatin_od,tp_at_20,15,15,True
tierB_vs_reference_raw,094.tiff/gray_bbox/tm_score,tp_at_30,16,16,True
tierB_vs_reference_raw,094.tiff/gray_bbox/chromatin_od,tp_at_30,22,22,True
tierB_vs_reference_raw,094.tiff/gray_bbox/tm_score,tp_at_50,22,22,True
tierB_vs_reference_raw,094.tiff/gray_bbox/chromatin_od,tp_at_50,27,27,True
tierB_geometry,094.tiff/hem_bbox,base_size,23,23,True
tierB_geometry,094.tiff/hem_bbox,tpl_offset_px,2.693,2.693,True
tierB_pipeline,094.tiff/hem_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,094.tiff/hem_bbox,n_detections,98,98,True
tierB_pipeline,094.tiff/hem_bbox,tp_at_10 full-list match vs notebook,5,5,True
tierB_prefix,094.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (repo rule),5,5,True
tierB_prefix,094.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),5,5,True
tierB_pipeline,094.tiff/hem_bbox,tp_at_20 full-list match vs notebook,14,14,True
tierB_prefix,094.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (repo rule),14,14,True
tierB_prefix,094.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),14,14,True
tierB_pipeline,094.tiff/hem_bbox,tp_at_30 full-list match vs notebook,20,20,True
tierB_prefix,094.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (repo rule),20,20,True
tierB_prefix,094.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),20,20,True
tierB_vs_reference_raw,094.tiff/hem_bbox/tm_score,tp_at_10,5,5,True
tierB_vs_reference_raw,094.tiff/hem_bbox/chromatin_od,tp_at_10,5,5,True
tierB_vs_reference_raw,094.tiff/hem_bbox/tm_score,tp_at_20,9,9,True
tierB_vs_reference_raw,094.tiff/hem_bbox/chromatin_od,tp_at_20,14,14,True
tierB_vs_reference_raw,094.tiff/hem_bbox/tm_score,tp_at_30,15,15,True
tierB_vs_reference_raw,094.tiff/hem_bbox/chromatin_od,tp_at_30,20,20,True
tierB_vs_reference_raw,094.tiff/hem_bbox/tm_score,tp_at_50,21,21,True
tierB_vs_reference_raw,094.tiff/hem_bbox/chromatin_od,tp_at_50,24,24,True
tierB_click,201.tiff,joint click ann_id,4457,4457,True
tierB_click,201.tiff,n_retries (notebook cell 4 print),0,0,True
tierB_geometry,201.tiff/default_51,base_size,51,51,True
tierB_geometry,201.tiff/default_51,tpl_offset_px,0.0,0.0,True
tierB_pipeline,201.tiff/default_51,top30 coordinates identical,True,True,True
tierB_pipeline,201.tiff/default_51,n_detections,98,98,True
tierB_pipeline,201.tiff/default_51,tp_at_10 full-list match vs notebook,4,4,True
tierB_prefix,201.tiff/default_51,tp_at_10 full-list vs top-K-only (repo rule),4,4,True
tierB_prefix,201.tiff/default_51,tp_at_10 full-list vs top-K-only (mitotic-only rule),4,4,True
tierB_pipeline,201.tiff/default_51,tp_at_20 full-list match vs notebook,8,8,True
tierB_prefix,201.tiff/default_51,tp_at_20 full-list vs top-K-only (repo rule),8,8,True
tierB_prefix,201.tiff/default_51,tp_at_20 full-list vs top-K-only (mitotic-only rule),8,8,True
tierB_pipeline,201.tiff/default_51,tp_at_30 full-list match vs notebook,9,9,True
tierB_prefix,201.tiff/default_51,tp_at_30 full-list vs top-K-only (repo rule),9,9,True
tierB_prefix,201.tiff/default_51,tp_at_30 full-list vs top-K-only (mitotic-only rule),9,9,True
tierB_geometry,201.tiff/gray_bbox,base_size,51,51,True
tierB_geometry,201.tiff/gray_bbox,tpl_offset_px,0.5,0.5,True
tierB_pipeline,201.tiff/gray_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,201.tiff/gray_bbox,n_detections,98,98,True
tierB_pipeline,201.tiff/gray_bbox,tp_at_10 full-list match vs notebook,4,4,True
tierB_prefix,201.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (repo rule),4,4,True
tierB_prefix,201.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),4,4,True
tierB_pipeline,201.tiff/gray_bbox,tp_at_20 full-list match vs notebook,8,8,True
tierB_prefix,201.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (repo rule),8,8,True
tierB_prefix,201.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),8,8,True
tierB_pipeline,201.tiff/gray_bbox,tp_at_30 full-list match vs notebook,9,9,True
tierB_prefix,201.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (repo rule),9,9,True
tierB_prefix,201.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),9,9,True
tierB_vs_reference_raw,201.tiff/gray_bbox/tm_score,tp_at_10,3,3,True
tierB_vs_reference_raw,201.tiff/gray_bbox/chromatin_od,tp_at_10,4,4,True
tierB_vs_reference_raw,201.tiff/gray_bbox/tm_score,tp_at_20,5,5,True
tierB_vs_reference_raw,201.tiff/gray_bbox/chromatin_od,tp_at_20,8,8,True
tierB_vs_reference_raw,201.tiff/gray_bbox/tm_score,tp_at_30,6,6,True
tierB_vs_reference_raw,201.tiff/gray_bbox/chromatin_od,tp_at_30,9,9,True
tierB_vs_reference_raw,201.tiff/gray_bbox/tm_score,tp_at_50,11,11,True
tierB_vs_reference_raw,201.tiff/gray_bbox/chromatin_od,tp_at_50,11,11,True
tierB_geometry,201.tiff/hem_bbox,base_size,29,29,True
tierB_geometry,201.tiff/hem_bbox,tpl_offset_px,5.0,5.0,True
tierB_pipeline,201.tiff/hem_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,201.tiff/hem_bbox,n_detections,97,97,True
tierB_pipeline,201.tiff/hem_bbox,tp_at_10 full-list match vs notebook,4,4,True
tierB_prefix,201.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (repo rule),4,4,True
tierB_prefix,201.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),4,4,True
tierB_pipeline,201.tiff/hem_bbox,tp_at_20 full-list match vs notebook,6,6,True
tierB_prefix,201.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (repo rule),6,6,True
tierB_prefix,201.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),6,6,True
tierB_pipeline,201.tiff/hem_bbox,tp_at_30 full-list match vs notebook,7,7,True
tierB_prefix,201.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (repo rule),7,7,True
tierB_prefix,201.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),7,7,True
tierB_vs_reference_raw,201.tiff/hem_bbox/tm_score,tp_at_10,4,4,True
tierB_vs_reference_raw,201.tiff/hem_bbox/chromatin_od,tp_at_10,4,4,True
tierB_vs_reference_raw,201.tiff/hem_bbox/tm_score,tp_at_20,5,5,True
tierB_vs_reference_raw,201.tiff/hem_bbox/chromatin_od,tp_at_20,6,6,True
tierB_vs_reference_raw,201.tiff/hem_bbox/tm_score,tp_at_30,5,5,True
tierB_vs_reference_raw,201.tiff/hem_bbox/chromatin_od,tp_at_30,7,7,True
tierB_vs_reference_raw,201.tiff/hem_bbox/tm_score,tp_at_50,6,6,True
tierB_vs_reference_raw,201.tiff/hem_bbox/chromatin_od,tp_at_50,7,7,True
tierB_click,233.tiff,joint click ann_id,5761,5761,True
tierB_click,233.tiff,n_retries (notebook cell 4 print),0,0,True
tierB_geometry,233.tiff/default_51,base_size,51,51,True
tierB_geometry,233.tiff/default_51,tpl_offset_px,0.0,0.0,True
tierB_pipeline,233.tiff/default_51,top30 coordinates identical,True,True,True
tierB_pipeline,233.tiff/default_51,n_detections,99,99,True
tierB_pipeline,233.tiff/default_51,tp_at_10 full-list match vs notebook,6,6,True
tierB_prefix,233.tiff/default_51,tp_at_10 full-list vs top-K-only (repo rule),6,6,True
tierB_prefix,233.tiff/default_51,tp_at_10 full-list vs top-K-only (mitotic-only rule),6,6,True
tierB_pipeline,233.tiff/default_51,tp_at_20 full-list match vs notebook,8,8,True
tierB_prefix,233.tiff/default_51,tp_at_20 full-list vs top-K-only (repo rule),8,8,True
tierB_prefix,233.tiff/default_51,tp_at_20 full-list vs top-K-only (mitotic-only rule),8,8,True
tierB_pipeline,233.tiff/default_51,tp_at_30 full-list match vs notebook,9,9,True
tierB_prefix,233.tiff/default_51,tp_at_30 full-list vs top-K-only (repo rule),9,9,True
tierB_prefix,233.tiff/default_51,tp_at_30 full-list vs top-K-only (mitotic-only rule),9,9,True
tierB_geometry,233.tiff/gray_bbox,base_size,25,25,True
tierB_geometry,233.tiff/gray_bbox,tpl_offset_px,1.414,1.414,True
tierB_pipeline,233.tiff/gray_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,233.tiff/gray_bbox,n_detections,97,97,True
tierB_pipeline,233.tiff/gray_bbox,tp_at_10 full-list match vs notebook,7,7,True
tierB_prefix,233.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (repo rule),7,7,True
tierB_prefix,233.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),7,7,True
tierB_pipeline,233.tiff/gray_bbox,tp_at_20 full-list match vs notebook,8,8,True
tierB_prefix,233.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (repo rule),8,8,True
tierB_prefix,233.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),8,8,True
tierB_pipeline,233.tiff/gray_bbox,tp_at_30 full-list match vs notebook,10,10,True
tierB_prefix,233.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (repo rule),10,10,True
tierB_prefix,233.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),10,10,True
tierB_vs_reference_raw,233.tiff/gray_bbox/tm_score,tp_at_10,3,3,True
tierB_vs_reference_raw,233.tiff/gray_bbox/chromatin_od,tp_at_10,7,7,True
tierB_vs_reference_raw,233.tiff/gray_bbox/tm_score,tp_at_20,5,5,True
tierB_vs_reference_raw,233.tiff/gray_bbox/chromatin_od,tp_at_20,8,8,True
tierB_vs_reference_raw,233.tiff/gray_bbox/tm_score,tp_at_30,8,8,True
tierB_vs_reference_raw,233.tiff/gray_bbox/chromatin_od,tp_at_30,10,10,True
tierB_vs_reference_raw,233.tiff/gray_bbox/tm_score,tp_at_50,8,8,True
tierB_vs_reference_raw,233.tiff/gray_bbox/chromatin_od,tp_at_50,10,10,True
tierB_geometry,233.tiff/hem_bbox,base_size,23,23,True
tierB_geometry,233.tiff/hem_bbox,tpl_offset_px,0.0,0.0,True
tierB_pipeline,233.tiff/hem_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,233.tiff/hem_bbox,n_detections,96,96,True
tierB_pipeline,233.tiff/hem_bbox,tp_at_10 full-list match vs notebook,6,6,True
tierB_prefix,233.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (repo rule),6,6,True
tierB_prefix,233.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),6,6,True
tierB_pipeline,233.tiff/hem_bbox,tp_at_20 full-list match vs notebook,7,7,True
tierB_prefix,233.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (repo rule),7,7,True
tierB_prefix,233.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),7,7,True
tierB_pipeline,233.tiff/hem_bbox,tp_at_30 full-list match vs notebook,9,9,True
tierB_prefix,233.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (repo rule),9,9,True
tierB_prefix,233.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),9,9,True
tierB_vs_reference_raw,233.tiff/hem_bbox/tm_score,tp_at_10,4,4,True
tierB_vs_reference_raw,233.tiff/hem_bbox/chromatin_od,tp_at_10,6,6,True
tierB_vs_reference_raw,233.tiff/hem_bbox/tm_score,tp_at_20,6,6,True
tierB_vs_reference_raw,233.tiff/hem_bbox/chromatin_od,tp_at_20,7,7,True
tierB_vs_reference_raw,233.tiff/hem_bbox/tm_score,tp_at_30,7,7,True
tierB_vs_reference_raw,233.tiff/hem_bbox/chromatin_od,tp_at_30,9,9,True
tierB_vs_reference_raw,233.tiff/hem_bbox/tm_score,tp_at_50,7,7,True
tierB_vs_reference_raw,233.tiff/hem_bbox/chromatin_od,tp_at_50,9,9,True
tierB_click,245.tiff,joint click ann_id,6317,6317,True
tierB_click,245.tiff,n_retries (notebook cell 4 print),1,1,True
tierB_geometry,245.tiff/default_51,base_size,51,51,True
tierB_geometry,245.tiff/default_51,tpl_offset_px,0.0,0.0,True
tierB_pipeline,245.tiff/default_51,top30 coordinates identical,True,True,True
tierB_pipeline,245.tiff/default_51,n_detections,97,97,True
tierB_pipeline,245.tiff/default_51,tp_at_10 full-list match vs notebook,1,1,True
tierB_prefix,245.tiff/default_51,tp_at_10 full-list vs top-K-only (repo rule),1,1,True
tierB_prefix,245.tiff/default_51,tp_at_10 full-list vs top-K-only (mitotic-only rule),1,1,True
tierB_pipeline,245.tiff/default_51,tp_at_20 full-list match vs notebook,4,4,True
tierB_prefix,245.tiff/default_51,tp_at_20 full-list vs top-K-only (repo rule),4,4,True
tierB_prefix,245.tiff/default_51,tp_at_20 full-list vs top-K-only (mitotic-only rule),4,4,True
tierB_pipeline,245.tiff/default_51,tp_at_30 full-list match vs notebook,7,7,True
tierB_prefix,245.tiff/default_51,tp_at_30 full-list vs top-K-only (repo rule),7,7,True
tierB_prefix,245.tiff/default_51,tp_at_30 full-list vs top-K-only (mitotic-only rule),7,7,True
tierB_geometry,245.tiff/gray_bbox,base_size,51,51,True
tierB_geometry,245.tiff/gray_bbox,tpl_offset_px,0.0,0.0,True
tierB_pipeline,245.tiff/gray_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,245.tiff/gray_bbox,n_detections,97,97,True
tierB_pipeline,245.tiff/gray_bbox,tp_at_10 full-list match vs notebook,1,1,True
tierB_prefix,245.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (repo rule),1,1,True
tierB_prefix,245.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),1,1,True
tierB_pipeline,245.tiff/gray_bbox,tp_at_20 full-list match vs notebook,4,4,True
tierB_prefix,245.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (repo rule),4,4,True
tierB_prefix,245.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),4,4,True
tierB_pipeline,245.tiff/gray_bbox,tp_at_30 full-list match vs notebook,7,7,True
tierB_prefix,245.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (repo rule),7,7,True
tierB_prefix,245.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),7,7,True
tierB_vs_reference_raw,245.tiff/gray_bbox/tm_score,tp_at_10,1,1,True
tierB_vs_reference_raw,245.tiff/gray_bbox/chromatin_od,tp_at_10,1,1,True
tierB_vs_reference_raw,245.tiff/gray_bbox/tm_score,tp_at_20,2,2,True
tierB_vs_reference_raw,245.tiff/gray_bbox/chromatin_od,tp_at_20,4,4,True
tierB_vs_reference_raw,245.tiff/gray_bbox/tm_score,tp_at_30,3,3,True
tierB_vs_reference_raw,245.tiff/gray_bbox/chromatin_od,tp_at_30,7,7,True
tierB_vs_reference_raw,245.tiff/gray_bbox/tm_score,tp_at_50,6,6,True
tierB_vs_reference_raw,245.tiff/gray_bbox/chromatin_od,tp_at_50,8,8,True
tierB_geometry,245.tiff/hem_bbox,base_size,23,23,True
tierB_geometry,245.tiff/hem_bbox,tpl_offset_px,5.385,5.385,True
tierB_pipeline,245.tiff/hem_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,245.tiff/hem_bbox,n_detections,98,98,True
tierB_pipeline,245.tiff/hem_bbox,tp_at_10 full-list match vs notebook,1,1,True
tierB_prefix,245.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (repo rule),1,1,True
tierB_prefix,245.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),1,1,True
tierB_pipeline,245.tiff/hem_bbox,tp_at_20 full-list match vs notebook,2,2,True
tierB_prefix,245.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (repo rule),2,2,True
tierB_prefix,245.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),2,2,True
tierB_pipeline,245.tiff/hem_bbox,tp_at_30 full-list match vs notebook,5,5,True
tierB_prefix,245.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (repo rule),5,5,True
tierB_prefix,245.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),5,5,True
tierB_vs_reference_raw,245.tiff/hem_bbox/tm_score,tp_at_10,3,3,True
tierB_vs_reference_raw,245.tiff/hem_bbox/chromatin_od,tp_at_10,1,1,True
tierB_vs_reference_raw,245.tiff/hem_bbox/tm_score,tp_at_20,7,7,True
tierB_vs_reference_raw,245.tiff/hem_bbox/chromatin_od,tp_at_20,2,2,True
tierB_vs_reference_raw,245.tiff/hem_bbox/tm_score,tp_at_30,9,9,True
tierB_vs_reference_raw,245.tiff/hem_bbox/chromatin_od,tp_at_30,5,5,True
tierB_vs_reference_raw,245.tiff/hem_bbox/tm_score,tp_at_50,12,12,True
tierB_vs_reference_raw,245.tiff/hem_bbox/chromatin_od,tp_at_50,12,12,True
tierB_click,246.tiff,joint click ann_id,6548,6548,True
tierB_click,246.tiff,n_retries (notebook cell 4 print),0,0,True
tierB_geometry,246.tiff/default_51,base_size,51,51,True
tierB_geometry,246.tiff/default_51,tpl_offset_px,0.0,0.0,True
tierB_pipeline,246.tiff/default_51,top30 coordinates identical,True,True,True
tierB_pipeline,246.tiff/default_51,n_detections,97,97,True
tierB_pipeline,246.tiff/default_51,tp_at_10 full-list match vs notebook,10,10,True
tierB_prefix,246.tiff/default_51,tp_at_10 full-list vs top-K-only (repo rule),10,10,True
tierB_prefix,246.tiff/default_51,tp_at_10 full-list vs top-K-only (mitotic-only rule),10,10,True
tierB_pipeline,246.tiff/default_51,tp_at_20 full-list match vs notebook,17,17,True
tierB_prefix,246.tiff/default_51,tp_at_20 full-list vs top-K-only (repo rule),17,17,True
tierB_prefix,246.tiff/default_51,tp_at_20 full-list vs top-K-only (mitotic-only rule),17,17,True
tierB_pipeline,246.tiff/default_51,tp_at_30 full-list match vs notebook,23,23,True
tierB_prefix,246.tiff/default_51,tp_at_30 full-list vs top-K-only (repo rule),23,23,True
tierB_prefix,246.tiff/default_51,tp_at_30 full-list vs top-K-only (mitotic-only rule),23,23,True
tierB_geometry,246.tiff/gray_bbox,base_size,41,41,True
tierB_geometry,246.tiff/gray_bbox,tpl_offset_px,8.515,8.515,True
tierB_pipeline,246.tiff/gray_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,246.tiff/gray_bbox,n_detections,96,96,True
tierB_pipeline,246.tiff/gray_bbox,tp_at_10 full-list match vs notebook,10,10,True
tierB_prefix,246.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (repo rule),10,10,True
tierB_prefix,246.tiff/gray_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),10,10,True
tierB_pipeline,246.tiff/gray_bbox,tp_at_20 full-list match vs notebook,14,14,True
tierB_prefix,246.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (repo rule),14,14,True
tierB_prefix,246.tiff/gray_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),14,14,True
tierB_pipeline,246.tiff/gray_bbox,tp_at_30 full-list match vs notebook,21,21,True
tierB_prefix,246.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (repo rule),21,21,True
tierB_prefix,246.tiff/gray_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),21,21,True
tierB_vs_reference_raw,246.tiff/gray_bbox/tm_score,tp_at_10,10,10,True
tierB_vs_reference_raw,246.tiff/gray_bbox/chromatin_od,tp_at_10,10,10,True
tierB_vs_reference_raw,246.tiff/gray_bbox/tm_score,tp_at_20,18,18,True
tierB_vs_reference_raw,246.tiff/gray_bbox/chromatin_od,tp_at_20,14,14,True
tierB_vs_reference_raw,246.tiff/gray_bbox/tm_score,tp_at_30,24,24,True
tierB_vs_reference_raw,246.tiff/gray_bbox/chromatin_od,tp_at_30,21,21,True
tierB_vs_reference_raw,246.tiff/gray_bbox/tm_score,tp_at_50,31,31,True
tierB_vs_reference_raw,246.tiff/gray_bbox/chromatin_od,tp_at_50,33,33,True
tierB_geometry,246.tiff/hem_bbox,base_size,27,27,True
tierB_geometry,246.tiff/hem_bbox,tpl_offset_px,2.5,2.5,True
tierB_pipeline,246.tiff/hem_bbox,top30 coordinates identical,True,True,True
tierB_pipeline,246.tiff/hem_bbox,n_detections,94,94,True
tierB_pipeline,246.tiff/hem_bbox,tp_at_10 full-list match vs notebook,10,10,True
tierB_prefix,246.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (repo rule),10,10,True
tierB_prefix,246.tiff/hem_bbox,tp_at_10 full-list vs top-K-only (mitotic-only rule),10,10,True
tierB_pipeline,246.tiff/hem_bbox,tp_at_20 full-list match vs notebook,16,16,True
tierB_prefix,246.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (repo rule),16,16,True
tierB_prefix,246.tiff/hem_bbox,tp_at_20 full-list vs top-K-only (mitotic-only rule),16,16,True
tierB_pipeline,246.tiff/hem_bbox,tp_at_30 full-list match vs notebook,22,22,True
tierB_prefix,246.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (repo rule),22,22,True
tierB_prefix,246.tiff/hem_bbox,tp_at_30 full-list vs top-K-only (mitotic-only rule),22,22,True
tierB_vs_reference_raw,246.tiff/hem_bbox/tm_score,tp_at_10,8,8,True
tierB_vs_reference_raw,246.tiff/hem_bbox/chromatin_od,tp_at_10,10,10,True
tierB_vs_reference_raw,246.tiff/hem_bbox/tm_score,tp_at_20,14,14,True
tierB_vs_reference_raw,246.tiff/hem_bbox/chromatin_od,tp_at_20,16,16,True
tierB_vs_reference_raw,246.tiff/hem_bbox/tm_score,tp_at_30,16,16,True
tierB_vs_reference_raw,246.tiff/hem_bbox/chromatin_od,tp_at_30,22,22,True
tierB_vs_reference_raw,246.tiff/hem_bbox/tm_score,tp_at_50,22,22,True
tierB_vs_reference_raw,246.tiff/hem_bbox/chromatin_od,tp_at_50,29,29,True
tierB_click,300.tiff,joint click ann_id,14499,14499,True
